Longitude,Latitude
-73.77027,-4.60527
-78.194444,-4.527778
-78.5,-4.5
-78.166667,-4.466667
-72.916667,-4.133333
-77.744167,-4.035833
-73.43,-4.004167
-73.36277,-3.83361
-73.247222,-3.748055
-72.40555,-3.69166
-73.2125,-3.6425
-78.471389,-3.605833
-72.8,-3.466667
-78.1583,-3.1833
-71.82,-3.17
-78.233333,-2.775
-72,-2.666667
-73.611389,-2.480278
-77.33,-2.42
-77.5,-2.38
-76.918889,-2.333333
-76.96666,-2.08333
-78.03,-1.65
-75.97,-1.63
-77.96777,-1.49416
-77.45,-1.48
-76.92,-1.37
-77.5,-1.133333
-77.6,-1.066667
-76.43,-0.65
-76.094444,-0.526389
-78,-0.5
-77.2,-0.48
-76.96666,-0.46666
-76.983333,-0.4
-74.81666,-0.15
-75.25,-0.11666
-77.4,-0.08
-79.4764,0.3472
-78.492222,0.873333
-76.17,0.9
-78.3,1.02
-75.4719,1.54292
-74.18,2.5417
-76.95,3.98
-71.95,7.167
-75.05,7.22
-74.83,7.5
-71.78,7.625
-77.666667,7.75
-77.666667,7.916667
-77.283333,8.058333
-79.916667,8.666667
-82.956944,9.518056
-82.65,9.566667
-84.60556,10.408333
-84.00361,10.43138
-83.577778,10.444444
-83.783333,10.5
-83.736111,10.643889
-83.666667,10.666667
-84.348889,11.066389
-84.300833,11.110833
-84.083333,11.533333
-84.35,11.566667
-84.016667,11.566667
-83.85,11.58333
-85.76666,13.55
-94.508333,17.266667
-66.37,10.53
-66.7083,10.57
-60.3867,-14.8064
-62.62,-14.63
-66.616667,-14.5
-69.28,-12.82
-69.05,-12.48
-75.3,-11.25
-63.769326,-10.979438
-75.383333,-10.6
-71.1,-10.06666
-69.18,-9.67
-76.06666,-9.63333
-72.75,-9.13
-75.55,-9.03
-72.0547,-7.2144
-75.833333,-6.033333
-76.343229,-5.864287
-74.15,-5.41666
-73.75,-4.92
-74.5,-4.533333
-77.666667,-3.916667
-73.33,-3.83
-73.25,-3.783333
-70.25,-3.783333
-75.25,-3.75
-45.83,-3.67
-72.8,-3.46666
-72.833333,-3.366667
-64.83,-3.23
-70.32,-3.2
-70.03,-3.02
-73.505556,-2.893055
-76.792,-2.475
-59.740833,-2.413083
-76.781389,-2.188055
-79.13333,-2.18333
-69,-1.83
-53,-1.5
-76.65,-1.48
-77.669333,-1.0506
-52.600822,-0.880931
-76.5,-0.78
-76.39494,-0.68089
-72.17,-0.6
-76.35,-0.25
-75.933333,-0.233333
-76.23,0
-78.28,1.07
-64.55,1.67
-59.083333,1.840833
-59.075833,2.067778
-74.1,2.17
-52.58,2.76
-63.6,2.88
-52.35,3.16
-61.42,3.35
-77.17,4.166667
-56.333333,4.166667
-58.711944,4.733056
-57.404167,4.798611
-58.583333,6.45
-73.479383,6.699033
-76.83,7.75
-61.65,8.57
-83.17,8.63
-61.15,9.125
-83.692948,9.352396
-79.083333,9.45
-82.6,9.583333
-83.540278,9.815278
-85.133333,10.466667
-83.736111,10.643889
-83.666667,10.683333
-84.768056,10.913889
-85.45,11.05
-84.45472,11.055
-84.73333,11.06666
-85.966667,11.833333
-85.86666,13.18333
-84.259722,13.508333
-85.65,13.56666
-83.7,13.7
-84.43333,13.8
-83.783333,14.433333
-84.033333,14.716667
-88.5,17.01666
-88.544722,17.349722
-76.17,0.9
-76.7672,-5.935075
-74.5,-4.11666
-60.7814,-14.6353
-64.33,-12.43
-66.03,-11.75
-65.08,-10.72
-57.67,-4.42
-64.37,-4.05
-57.75,-3.38
-59.995308,-3.067324
-59.97,-2.88
-63.5572,-2.7131
-60.09,-2.3833
-70.5,-0.25
-67,1.933333
-63.575,2.741667
-66.85,3.25
-52.366667,4.3
-66.833333,5.816667
-67.416667,6.416667
-70.8,-13
-78.62,-4.12
-78.27,-1.1
-78.95,-0.31666
-77.5,-0.13
-79.03,0.08
-78.43,0.87
-78.53,0.92
-78.27,0.97
-77.9,1.1
-76.34681,1.50444
-76.94128,3.64633
-76.5807,3.658915
-76.181917,4.833233
-59.837667,5.098861
-76.63,5.25
-76.633217,5.56655
-61.144444,5.826667
-74.93,7.08
-81.833333,8.583333
-80.11666,8.62916
-80.583333,8.633333
-82.2,8.75
-82.083333,8.75
-80.646667,8.834722
-83.68055,9.3
-79.266667,9.3
-82.983333,9.347222
-83.597222,9.391667
-83.138333,9.788889
-83.908889,10.172778
-85.005556,10.720833
-68.72,-14.55
-73.78,-12.7
-71.38,-11.88
-66.03,-11.75
-68.333333,-10.75
-68.29666,-10.56583
-75.421944,-10.185555
-73.55,-4.533333
-79.95,-4.083333
-77.718333,-3.916667
-77.5,-1.13
-63.05,4.06
-79.21666,-4
-70.5,-0.08
-66.75,0.33
-65.950708,0.694239
-66.166667,0.833333
-63.98,5.3
-64.12,5.72
-70.2,9.216667
-70.266667,9.25
-62.608,10.692
-49.2920142103627,-28.3631203394941
-75.25,-10.32
-75.25,-10.2
-75.17,-10
-69.7,-6.53
-78.1761,-4.5264
-77.6,-1.07
-76.5,-0.633333
-70.67,-0.5
-105.85,23.483333
-75.33,-10.67
-75.6575,-10.381944
-75.47,-10.23
-83.38333,14.03333
-83.333333,14.1
-83.40861,14.11194
-83.5,14.166667
-83.2125,14.308333
-83.69166,14.39166
-83.833333,14.5
-83.991667,14.541667
-83.933333,14.616667
-84.1,14.71666
-83.970833,14.733333
-88.3302,17.0284
-88.333333,17.116667
-88.423889,17.259167
-90.20444,15.18361
-40.57472,-15.26472
-39.08,-15.15
-71.5517,18.20422
-71.7179,18.27921
-48.987575,-25.531643
-79.6,-5.4
-79.78,-4.67
-79.451944,-4.668611
-79.6,-4.65
-79.6881,-4.3244
-79.8,-4.32
-79.2,-4.15
-79.98,-4.08
-79.23,-4.07
-79.05,-4.0056
-79.51666,-4
-79.33,-4
-79.27,-3.98
-79.42,-3.87
-79.2919,-3.6186
-77.97,-0.38
-78.41666,-0.23333
-74.763167,20.5415
-74.0272,18.3792
-78.82,-4.6
-78.4825,-3.9017
-82.96113,8.78436
-71.5,18.17
-71.69695,18.30256
-70.53,18.45
-70.58,18.6417
-70.605238,18.707057
-70.6936,18.8314
-70.93,18.98
-70.98,19.03
-48.989552,-25.530782
-66.465556,10.06
-68.916667,10.1
-68.551389,10.201389
-67.627778,10.305556
-67.683333,10.35
-68.4,10.38
-68.0167,10.43
-68.65,10.45
-54.43,-0.92
-73.773611,-5.976667
-72.375,-0.875
-72.316667,-0.833333
-72.4,-0.62
-70.67,0.08
-66.166667,0.833333
-66.083333,0.833333
-67,1.833333
-67.05,1.93333
-66.31,2.63
-67.43,2.92
-66.55,3.3
-67.3,4.566667
-67.4,4.95
-51.77,-12.82
-63.58,-12.08
-65.52,-9.83
-65.282154,-9.794916
-65.1012,-9.3934
-54.965082,-8.833997
-63.0219939068606,-7.50958945550872
-64.7678,-7.2808
-78.33,-5.3
-62.270468,-4.502217
-61.095947,-4.489975
-68.9422,-3.4675
-69.0061,-3.465
-64.7128836271423,-3.35778187130324
-60.096261,-2.874325
-60.352943,-2.699663
-59.41,-1.896944
-60.086031,-1.859581
-66.133564,-1.194169
-71.83,-0.83
-66.833333,-0.75
-66.75,-0.67
-72.4,-0.616667
-76.36666,-0.53333
-65.033333,-0.383333
-67.301905,0.076046
-70.67,0.08
-67.37,0.5
-66.17,0.83
-65.95,0.85
-72.67,1.08
-66.42,1.08
-72.83,1.12
-65.63,1.4
-66.5372,1.46498
-66.17,1.58
-67.1,1.783333
-67,1.83
-67.05,1.93
-65.383333,2.516667
-65.616667,3.183333
-66.5,3.3
-65.95,3.3
-65.53,3.57
-65.7,3.65
-67.366667,3.666667
-66.833333,3.666667
-66.45,3.683333
-66.83,3.75
-66.75,3.75
-65.7,3.816667
-61.85,4.333333
-67.73666,4.34027
-67.8,4.4
-63.3,4.77
-67.45,4.87
-67.3,4.98
-61.92,5.17
-67.87,5.3
-60.666667,5.3
-60.583333,5.45
-60.283333,5.7
-61.133333,5.733333
-63.6856,5.7344
-64.5,5.75
-63.283333,6.083333
-62.62,6.33
-43.9380145595815,-19.9246081193027
-47.1,-17.2
-46.866667,-17.033333
-47.9,-15.6
-49.2189,-14.4764
-61.03,-13.52
-52.566667,-13.2
-51.77,-12.82
-50.5,-10.5
-50.07,-8.03
-51.12,-7.78
-69.18,-2.42
-74.1167,1.09
-60.208333,2.375
-59.15,2.95
-59.316667,3.75
-59.32,4.07
-60.17,4.98
-58.12,5.37
-57.67,5.55
-64.28,10.03
-64.4,10.27
-61.337606,10.602264
-51.77,-12.82
-79.7,-3.75
-79.55,-3.73333
-79.91666,-3.63333
-75.05,5.57
-74.83,6
-75.2,7.17
-61.096661,10.591469
-60.987596,1.481745
-63.28,6.08
-63.37,6.12
-98.61915,16.85527
-104.8525,20.761667
-104.65,21.25
-105.85,23.483333
-74.25,7.08
-75.05,7.22
-75.33,7.5
-72.05,7.52
-71.9722,7.5417
-72.166667,7.6
-75.08,8.03
-74.07,8.25
-69.7489,9.0436
-41.91122,-21.89972
-77.94666,-1.57611
-77.442222,-1.452778
-77.6,-1.07
-79.03,0.08
-77.583333,0.233333
-78.88,0.72
-78.23,1.03
-78.62,1.12
-78.577778,1.191111
-78.73,1.22
-77.37,4.25
-76.591183,5.680517
-76.47,6.57
-77.71666,7.78333
-83.94167,10.155556
-84.00361,10.43138
-40.525,-20.2678
-59.48,5.17
-60.516083,5.240389
-74.29722,4.37638
-69.98,9.52
-66.8633,10.55
-59.75,-2.42
-60.08,-2.32
-59.685474,-2.31537
-59.4767,-1.9192
-56.448998,-1.694263
-64.733333,-17.833333
-65.270278,-17.549722
-65.88,-17.2
-67.25,-17.03
-66.833333,-17
-67.28,-16.8
-67.33,-16.73
-67.22,-16.63
-68.1215,-16.4823
-67.8,-16.3
-67.9,-16.283333
-68.8614,-14.8892
-78.5425,-3.0044
-78.42,-2.97
-70.216667,9.216667
-71.3,-12.58
-75.2694,-10.3494
-76.666667,-7.716667
-76.7175,-5.858611
-78.233611,-4.580278
-78.63333,-4.5
-78.5,-4.5
-77.571667,-4.433611
-76.63333,-2.6
-77.6,-1.07
-77.42,-1.07
-70.61185,18.67549
-84.222669,22.187996
-68.2,-15.41666
-74.78,-9.47
-65.533333,3.566667
-65.3861,3.6
-66.14,5.68
-70.5,-0.42
-70.5,0.083
-68.512137,0.225176
-59.9,5.03
-59.966667,5.1
-59.483333,5.15
-60.5767,5.2047
-59.45,5.22
-59.8239,5.2825
-59.9111,5.3014
-59.49,5.3172
-59.18,5.33
-60.033333,5.433333
-60.12,5.53
-60.23,5.6081
-60.23,5.68
-60.25,5.77
-61.144444,5.826667
-60.63,5.87
-60.55,5.95
-60.6517,6.0444
-60.42,6.07
-60.33,6.12
-60.57553,6.33931
-60.3794,6.3647
-58.8,4.316667
-58.787778,4.470556
-59.88,4.97
-62.147715,5.108241
-70.3442,0.5917
-66.5372,1.46498
-67.550679,2.727741
-67.32,-15.5
-62.83,-14.73
-52.33,-14.73
-68.8303,-14.7261
-67.68,-14.6
-60.8306,-14.5667
-60.9281,-14.5581
-68.72,-14.55
-62.05,-14.42
-61.1464,-14.3892
-70.75,-14.183333
-70.8,-13.283333
-69.283333,-12.833333
-51.77,-12.82
-73.78,-12.72
-68.736944,-12.656389
-68.58,-11.97
-71.366667,-11.9
-66.03,-11.75
-74.93,-10.28
-75,-8.67
-70.25,-7.5
-78.16666,-4.43333
-78.72,-4.3
-76.08,-0.87
-77.083333,-0.333333
-76.7,-0.03
-66.16666,0.83333
-65.75,3.13333
-53.23,3.41
-64.37,4.05
-61.05,4.75
-74.55,6.65
-75.05,7.22
-75.07,7.3
-60.12,7.63
-83.383333,8.752778
-82.166667,8.916667
-72.47,9.3
-83.57,9.33
-83.64027,9.38333
-83.7936,9.4172
-84.051389,9.498056
-83.66111,9.86972
-70.82,10.42
-84.08333,14.06666
-83.933333,14.316667
-86.668889,14.453333
-84.83333,15.05
-88.69816,15.41066
-86.85,15.7
-90.857222,16.159722
-89.03333,16.55
-94.68,17
-88.33333,17.03333
-88.55444,17.04805
-94.5,17.2583
-94.616667,17.266667
-94.25,17.375
-56.87,-15.03
-51.87,-12.9
-51.77,-12.82
-55.75,-12.42
-65.25,-10.73
-52.2958,-9.7414
-54.95,-8.75
-72.75,-7.88
-88.198056,13.765833
-89.391667,14.386667
-96.966667,16.166667
-98.6178,16.85379
-63.4,3.333333
-75.719,20.598
-72.67,-4.25
-70.25,-3.78
-72.833333,-3.7
-72.866667,-3.466667
-72.8,-3.42
-72,-2.67
-75.4,-0.93333
-76.383333,-0.516667
-77.4,-0.08
-96.813333,18.203333
-76.87664,3.56053
-80.6939,8.8378
-104.244167,19.554444
-78.05,-7.93333
-77.85666,-7.76138
-78.83,-7.42
-77.8,-6.6
-78.6236,-6.4903
-77.9583,-6.43117
-79.291828,-6.388605
-78.0373,-6.27692
-77.634,-6.223
-79.07,-3.25
-79.03333,-3.13333
-78.3,-3
-79.46666,-2.8
-78.61666,-2.86666
-78.53333,-2.8
-78.75,-0.25
-79.17,-4.04
-76.321667,6.4475
-75.05,7.22
-78.3317,0.2367
-76.886992,1.842926
-75.583333,4.25
-75.375,4.708
-75.583889,4.739583
-75.53,6.25
-82.183333,8.683333
-82.366667,8.783333
-82.48333,8.81666
-82.733333,8.833333
-82.416667,8.833333
-82.566667,8.865278
-82.666667,8.866667
-82.766667,8.983333
-83.908333,9.65
-84.110278,9.713889
-83.95,9.733333
-84.133333,9.9
-83.84,9.97
-83.95,10
-84.01,10.05
-84.10589,10.08179
-84.39305,10.18583
-84.8,10.316667
-91.1375,15.425
-92.866667,17.116667
-92.67,17.5
-97.066667,19.016667
-97.066667,19.133333
-82.4,8.816667
-82.841667,9.083333
-83.231944,9.3375
-83.95,10
-84.116667,10.025
-84.566667,10.158333
-84.37,10.21
-48.9,-27.1
-48.90806,-25.93389
-47.966514,-25.140513
-47.85,-24.35
-46.72,-23.58
-43.23,-22.93
-43.371944,-22.449722
-42.0967,-22.2133
-42.016667,-21.966667
-44.15,-21.0872
-40.95936,-20.50097
-43.5,-20.42
-43.47,-20.1
-40.7460985140279,-20.0444122027812
-40.5236,-19.98
-46.915556,-18.808611
-47.9703,-15.9506
-47.9298726661488,-15.7834208090806
-48.1,-15.6
-39.3,-15.25
-40.52,-14.95
-41.853611,-13.408333
-51.8,-8
-51.4106,0.71
-43.68,-18.92
-75.17,-10.3
-75.42,-9.67
-71.183333,8.433333
-71.12,8.58
-71.029722,8.627222
-70.766667,8.65
-70.2,9.216667
-71.05,9.9
-72.05,7.93
-72.1,7.97
-71.92,8.12
-71.31694,8.36277
-71.12,8.58
-71.42,8.67
-70.1642,9.2125
-70.12,9.55
-70.08,9.67
-69.5956,9.7072
-71.05,9.9
-69.08,9.33
-69.908,9.442
-69.42,-1.23
-84.1806,9.7194
-84.1,9.983333
-84.09472,10.0675
-86.333333,12.95
-85.9,12.96666
-86.4,12.983333
-85.933333,13.05
-86,13.216667
-86.183333,13.266667
-86.6,13.28333
-86.383333,13.75
-86.55,13.76666
-87,14
-87.86666,14.01666
-87.07527,14.02527
-87.12972,14.06944
-87.470556,14.070278
-87.841667,14.116667
-87.16444,14.12972
-87.1,14.2
-88.045833,14.270833
-88.183333,14.3
-88.125,14.35638
-88.06666,14.4
-89.356667,14.401389
-87.86305,14.54416
-88.7,14.55
-88.633333,14.55
-87.73333,14.55
-86.719722,14.575278
-87.78333,14.6
-90.483333,15.016667
-91.416667,15.166667
-91.545,15.189722
-92.3,15.22
-92.3,15.4
-90.37083,15.47083
-92.833333,15.616667
-91.851111,16.400833
-94.06,16.5
-95.416667,16.566667
-94.183333,16.566667
-92.38,16.74
-94.1917,16.75
-92.86,17.1
-92.9,17.183333
-95.8,17.4
-92.666667,17.5
-96.88333,19.21666
-97.07,19.3417
-97.133333,19.366667
-97.066667,19.466667
-96.97,19.57
-97.54514,19.94111
-97.74371,19.96607
-98.333333,20.433333
-75.533366,20.516744
-76.906,2.65956
-76.833333,2.666667
-76.1,5.25
-40.9,-20
-40.5383,-19.8053
-68.05,-16.083333
-68.4172,-14.72
-76.601783,3.5404
-76.872533,3.58795
-54.0473,3.37513
-67.51666,-16.4
-67.883333,-16.183333
-68.9414,-14.6064
-73.55,-12.62
-76,-10.67
-75.62,-10.65
-75.35222,-10.52916
-75.45805,-10.43555
-75.6,-10.3217
-77.88,-5.78
-79.15,-4.366667
-79.21666,-4
-79.13333,-3.98333
-59.083333,5.266667
-69.28,-12.83
-71.3,-12.583333
-76.1,-12.57
-75.05,-10.5
-75.2661,-10.3319
-75.17,-10.3
-75.233333,-10.2
-75.333333,-10.15
-74.8,-9.467
-75.083333,-8.75
-73.2,-8.7
-74.75,-8.666667
-76.58,-8.23
-76.383333,-8.2
-48.90806,-25.93389
-46.621883,-23.654505
-46.7,-23.583333
-44.658333,-22.384444
-46.3861849281818,-21.9274384280908
-50.3906,-6.3564
-56.533,3.642
-60.73,5.8
-70.9464,18.3123
-70.53,18.67
-70.38333,18.73472
-70.516667,18.85
-70.92,19.03
-70.51817,19.04034
-70.67,19.08
-71.28333,19.23333
-77.76666,-6.86666
-77.71,-6.823333
-97.2241,16.7311
-98.316667,17.25
-100.066667,17.333333
-100.216667,17.466667
-100.02,17.498056
-100.2594,17.5147
-99.726111,17.845556
-83.395285,22.652209
-78.13333,-1.46666
-79.73,0.35
-75.9058,1.6828
-46.496389,-19.580833
-63.72,-18.18
-63.87,-17.47
-64.13,-17.4
-67.28,-16.75
-40.63,-16.2
-67.87,-16.18
-68.0525,-16.1003
-47.683333,-15.733333
-63.1,-15.68
-62.77,-15.68
-68.1667,-15.25
-61.1594,-14.7194
-61.3519,-14.5975
-60.8403,-14.5869
-39.133741,-14.489269
-39.016667,-14.416667
-38.98,-14.3
-67.92,-14.15
-66.03,-11.85
-75.399968,-11.153572
-75.35644,-11.03272
-75.15,-10.933333
-37.1014,-10.5108
-67.630591,-10.034514
-74.8,-8.466667
-36,-8.405
-35.18,-8.12
-50.17,-8.05
-35.00277,-7.83888
-51.12,-7.78
-34.97,-7.752886
-78.16472,-4.45916
-73.31138,-3.79416
-78.15833,-3.18333
-60.583333,-3.033333
-59.93,-2.948074
-60.09,-2.3829
-76.97,-2.08
-73.41142,-1.79039
-56.448998,-1.694263
-52.575914,-0.763642
-72.383333,-0.616667
-66.58,-0.27
-77.56666,-0.06666
-58.956944,1.355278
-67,1.83
-73.8025,1.85
-67.033333,1.95
-63.8,2.27
-64.27,2.43
-76.491778,2.878556
-74.245,3.0267
-67.483333,3.05
-73.573694,3.348278
-65.66,3.41
-53.916667,3.55
-65.65,3.71666
-53.0333,3.75
-65.72,3.82
-64.6,3.82
-62.77,3.88
-52.58,3.98
-75.927778,4.412972
-54.620556,4.800833
-52.35,4.86666
-52.283333,4.883333
-62.816667,4.916667
-58.2247,4.9361
-59.57,5
-59.88,5.05
-59.986667,5.085
-59.466667,5.183333
-59.10425,5.21397
-60.51608,5.24039
-61.05,5.316667
-59.1225,5.3736
-59.49,5.378667
-60.7,5.7
-61.1008,5.7278
-75.96222,5.75
-60.58,5.75
-61.0658,5.7969
-61.1944,5.825
-62.25,5.92
-60.17,6
-74.261817,6.049817
-60.66592,6.08847
-60.36666,6.1
-74.87,6.22
-60.43142,6.24786
-60.57553,6.33931
-71.917833,6.381333
-60.40714,6.51764
-73.479383,6.699033
-75.13888,7.13888
-73.359,7.268
-74.33,7.33
-72.1536,7.5933
-58.86666,7.61666
-74.8,7.63
-80.833333,7.716667
-80.7,7.78333
-72.25361,7.86361
-78.383333,7.966667
-81.32083,8.00666
-77.866667,8.033333
-59.910278,8.111944
-70.816667,8.2
-72.2417,8.225
-71.80861,8.27972
-81.209167,8.323333
-81.09805,8.48222
-80.1,8.616667
-80.433333,8.666667
-83.2056,8.7028
-79.89805,8.70361
-83.4,8.736111
-79.8,8.88333
-79.56944,8.9625
-79.61138,9.01805
-69.75,9.05
-79.64333,9.07416
-79.70055,9.11944
-79.716667,9.216667
-70.211944,9.249722
-83.507222,9.256389
-69.6917,9.32
-79.783333,9.333333
-83.665026,9.353631
-69.508,9.433
-79.75,9.433333
-70.49166,9.44305
-83.6167,9.4514
-79.08333,9.46666
-84.3719,9.6258
-84.3953,9.6997
-84.199556,9.8347
-84.407222,10.073611
-68.57,10.1917
-68.23,10.225
-70.666667,10.333333
-70.92,10.42
-85.916667,11.816667
-83.76666,12.01666
-84.2,13.11666
-84.5,13.533333
-84.71666,13.78333
-85.490833,14.065
-87.1,14.2
-85.320833,14.230278
-86.668889,14.453333
-83.983333,14.516667
-83.966667,14.733333
-83.88333,14.75
-89.033333,14.883333
-87.96777,14.9075
-88.03027,14.96888
-84.266667,15.033333
-84.616667,15.183333
-90.92,16.12
-90.83,16.12
-97,16.15
-97.891944,17.048611
-100.215278,17.349722
-100.366667,17.383333
-96.98,18.67
-98.9,19.45
-97.72609,19.9832
-97.5066,20.01003
-97.3011,20.0186
-83.136095,22.75112
-75.25,5.63
-43.285278,-22.956389
-43.212076,-22.951842
-39.183333,-16.4
-39.565278,-15.391667
-39.0272,-15.2778
-68.16666,-15.25
-39.150416,-15.212674
-39.08,-15.15
-39.031091,-14.472473
-39.266667,-14.416667
-39.016667,-14.316667
-38.966667,-14.066667
-39.0903,-13.3289
-39.1594,-13.1722
-41.33,-12.95
-39.4719,-12.8531
-39.53,-12.75
-37.9808,-12.3756
-36,-8.405
-36,-8.31
-50.298068,-6.104626
-52.5824474296767,-1.52663799586252
-48.455522,-1.284992
-58.9569,1.3553
-53.5,1.5
-59.2375,1.5825
-63.93,2.4567
-63.575,2.741667
-59.5,2.75
-58.855,3.1894
-59.45,3.35
-53.2,3.62
-53.0333,3.75
-54.1861,3.9194
-52.7,4.05
-59.53,4.2
-58.7956,4.3297
-58.833333,4.416667
-54.65,4.416667
-52.28,4.58
-58.72,4.62
-53.9339,4.6844
-58.7339,4.7319
-52.4367,4.7428
-54.620556,4.800833
-55.21,4.88
-52.33,4.93
-53.02,5
-55.133333,5.05
-58.7494,5.0986
-59.778,5.16589
-59.47,5.18
-59.12,5.2
-60.56678,5.21061
-59.08,5.3
-59.8372,5.3061
-52.91666,5.33333
-59.5,5.333333
-54.666667,5.333333
-59,5.36
-53.966667,5.383333
-58.77,5.43
-53.96,5.51
-54.233333,5.574444
-53.8,5.6
-58.35,5.61
-54.425278,5.675278
-58.733333,5.766667
-61.056944,5.801111
-59.9,5.95
-58.55,5.98
-58.42,5.98
-60.6594,6.0589
-60.33,6.1
-58.56,6.2
-61.45,6.22
-60.15865,6.237718
-60.57475,6.34478
-58.65,6.4
-58.58,6.42
-58.25,6.48
-58.6,6.5
-58.91,6.51
-58.6,6.616667
-58.41,6.75
-75.07,6.93
-58.71,7.25
-58.93,7.65
-59.08,7.75
-71.399087,8.663972
-83.5903,8.6972
-83.523611,8.716667
-83.716667,9.45
-63.42,10.225
-68.82,10.43
-61.193151,10.611195
-62.72,10.65
-62.6514,10.6847
-61.409,10.739203
-89.15,16.383333
-100.25,17.333333
-100.283333,17.4
-100.35,17.416667
-66.084333,17.980522
-71.183333,18.066667
-66.04217,18.10046
-66.974438,18.140457
-77.261529,18.19804
-66.4139,18.23
-65.81973,18.321257
-65.75,18.333333
-69.78,18.7
-70.37,18.725
-69.53,18.83
-71.05,18.88
-69.15,18.92
-71.13,19.28
-70.13,19.4
-71.57,19.47
-70.331944,19.515556
-74.6205,20.425833
-74.894582,20.576659
-74.83,20.62
-70.08,1
-74.87078,20.482023
-74.894582,20.576659
-74.876111,20.646483
-71.47,7.72
-71.657,8.6135
-75.3567,-10.5458
-74.77,-9.45
-74.838269,20.335612
-74.966667,20.45
-74.894582,20.576659
-69.82,9.07
-69.95,9.3
-76.416667,-6.5
-64.48,-22.37
-64.5,-22.27
-64.1886,-22.2619
-63.23,-19.75
-63.672427,-19.650754
-64.175556,-19.079722
-63.72572,-18.2444
-63.72,-18.18
-63.53,-18.17
-63.625,-18.13
-63.25,-17.933333
-64.049745,-17.932336
-63.438055,-17.901111
-63.25,-17.75
-63.6,-17.6
-63.27,-17.6
-63.7,-17.533333
-63.533333,-17.466667
-63.662729,-17.459703
-63.2,-17.45
-63.83,-17.4
-67.73,-15.63
-67.06666,-15.28333
-68.5278,-14.235
-68.6558,-14.2003
-70.666667,8.566667
-79.925556,8.693333
-79.41638,9.16722
-72.8986,9.5917
-84.268056,9.743611
-84.08,9.76
-84.352567,9.823483
-67.116667,10.166667
-84.552351,10.169839
-67.25,10.183333
-67.683333,10.35
-66.82,10.43
-70.8,10.48
-68.933333,10.55
-85.3125,10.769444
-72.67,10.7931
-85.53333,12.41666
-88.6926,15.39838
-94.62,16.87
-94.691667,16.916667
-94.625,16.966667
-75.476764,20.542247
-76.29492,4.74208
-76.15,4.82
-76.22,4.88
-75.048611,5.688611
-76.23333,6.5
-76.38,6.75
-75.333333,6.75
-82.233333,8.716667
-84.068056,9.590278
-83.756944,9.7875
-84,10.066667
-84.5,10.166667
-84.311944,10.202778
-84.256944,10.272222
-85.005556,10.691667
-71.4969,-13.0275
-76.08333,-9.73333
-77.583333,-5.75
-97.216667,19.816667
-96.82,19.83
-97.55334,19.95388
-97.72781,19.99325
-63.41666,3.98333
-66.3427,4.73923
-63.416667,5.983333
-79.383333,9.233333
-84.39251,10.184258
-73.409883,6.880133
-72.476133,7.332467
-64.33,-17.38
-67.166667,-16.7
-67.33,-16.68
-64.516667,-16.583333
-67.55,-16.383333
-66.75,-16.3333
-67.33,-16.3
-67.75,-16.216667
-67.57,-15.98
-67.25,-15.6833
-84.55,10.383333
-78.233333,-1.1
-78.43,0.87
-78.27,0.97
-75.16472,6.47222
-77.73333,7.85
-77.75,8
-81.833333,8.25
-81.766667,8.533333
-81.283333,8.733333
-82.3,8.75
-82.215,8.771667
-82.39861,8.8175
-82.5,8.833333
-84.054167,9.558333
-83.782,9.750167
-83.55416,9.75555
-83.983333,10.033333
-83.825,10.113889
-84,10.17
-84.5875,10.208333
-84.766667,10.243333
-84.55,10.383333
-67.566667,-15.583333
-67.32,-15.5
-70.75,-13.216667
-69.28,-12.83
-71.92,-11.8
-63.43,-8.77
-75,-8.67
-73.65,-7.48
-76.28,-6.27
-78.62,-4.12
-77.91361,-2.71777
-77.916233,-1.6092
-76.38,-0.8
-76.466667,-0.2
-63.575,2.741667
-62.77,3.88
-64.366667,4.05
-71.3,4.583333
-72.472058,4.963644
-72.80895,4.984072
-65.89,6.15
-71.936553,6.282464
-71.911372,6.379547
-71.860544,6.478967
-71.933333,7.15
-70.533333,8.45
-70.583333,8.516667
-83.416667,8.633333
-83.504722,8.671667
-83.580556,8.725
-82.15292,8.86618
-83.453194,8.986722
-80.684167,9.006944
-78.266667,9.2
-79.5,9.25
-83.766667,9.294444
-72.48,9.3
-78.916667,9.316667
-69.6917,9.32
-79.75,9.333333
-68.5,10.26666
-83.783333,10.5
-76.38131,17.99019
-76.34682,18.04572
-76.401654,18.083393
-76.654623,18.099816
-76.37166,18.14027
-77.81527,18.32388
-83.359061,22.790591
-82.955924,22.829064
-83.15,22.88333
-68.07,-14.33
-72.699167,-11.785556
-75.332995,-11.061082
-75.5,-11
-75.90638,-10.73166
-75.1775,-10.65472
-75.516944,-10.278333
-74.5881,-10.1856
-75.573889,-10.1825
-81.116667,8.55
-80.116944,8.669444
-80.629167,8.675
-82.166667,8.916667
-82.997222,9.802778
-68.1667,-15.25
-68.03333,-14.93333
-68.46739,-14.75717
-63.42,-12.17
-67.283333,-11.8
-66.03,-11.75
-63.769326,-10.979438
-65.25,-10.72
-65.1,-9.68
-75,-8.67
-74.0622,-7.8656
-62.13,-6.97
-59,-6.83
-73.916667,-3.916667
-73.42,-3.8
-59.986249,-3.097461
-63.55,-2.7
-46.795037,-1.639205
-52.5824474296767,-1.52663799586252
